restaurant_id,restaurant_name,city,locality,restaurant_type,cuisines,listing_date,days_listed,distance_from_city_center_km,opening_time,closing_time,days_operational,platform_performance_better,amenities,amenities_count,has_own_website,has_own_app,food_license_verified
REST000861,Restaurant_861,Bangalore,Bangalore_Locality_20,QSR (Quick Service),Street Food; Fast Food,27-01-2022,1569,13.7,08:00,23:00,2771,Zomato Better,Private Room; Live Music; Smoking Area; Outdoor Seating,4,FALSE,TRUE,FALSE
REST000862,Restaurant_862,Bangalore,Bangalore_Locality_9,Fine Dine,Japanese,01-05-2021,1840,8.3,10:00,23:00,2418,Swiggy Better,WiFi; Dessert Bar; Takeaway; Private Room; Family Friendly; Smoking Area; Rooftop,7,FALSE,TRUE,TRUE
REST000863,Restaurant_863,Bangalore,Bangalore_Locality_3,QSR (Quick Service),North Indian; Fast Food,13-01-2018,3044,7.9,10:00,22:00,415,Swiggy Better,Bar; Family Friendly; Rooftop; Private Room,4,FALSE,TRUE,TRUE
REST000864,Restaurant_864,Bangalore,Bangalore_Locality_10,Food Truck,Continental,31-05-2025,349,10.1,08:00,22:00,1018,Swiggy Better,Family Friendly; Smoking Area; Takeaway; Vegan Options; AC; Dessert Bar,6,FALSE,FALSE,TRUE
REST000865,Restaurant_865,Bangalore,Bangalore_Locality_9,Casual Dining,Mughlai; Cafe,20-12-2020,1972,3,08:00,22:00,161,Swiggy Better,Smoking Area; AC; Family Friendly; Parking,4,TRUE,TRUE,FALSE
REST000866,Restaurant_866,Bangalore,Bangalore_Locality_10,Food Truck,Chinese,10-11-2017,3108,4.5,07:00,23:00,1683,Zomato Better,Takeaway; Alcohol; AC,3,TRUE,FALSE,TRUE
REST000867,Restaurant_867,Bangalore,Bangalore_Locality_19,Cloud Kitchen,Bakery,29-07-2025,290,11.8,12:00,23:00,1491,Swiggy Better,Dine-in; Smoking Area; Live Music; Alcohol; Parking; Private Room; Outdoor Seating,7,FALSE,FALSE,TRUE
REST000868,Restaurant_868,Bangalore,Bangalore_Locality_18,QSR (Quick Service),Seafood; Desserts,14-05-2023,1097,6.3,08:00,22:00,606,Zomato Better,Vegan Options; Private Room; Live Music; Outdoor Seating; Parking,5,TRUE,TRUE,FALSE
REST000869,Restaurant_869,Bangalore,Bangalore_Locality_11,Food Truck,Thai,29-04-2025,381,3.6,12:00,22:00,578,Zomato Better,Dine-in; Takeaway; Bar,3,FALSE,TRUE,FALSE
REST000870,Restaurant_870,Bangalore,Bangalore_Locality_3,Casual Dining,Korean,01-02-2019,2660,14.1,08:00,23:00,1054,Zomato Better,AC; WiFi; Outdoor Seating; Parking; Family Friendly,5,TRUE,FALSE,TRUE
REST000871,Restaurant_871,Delhi,Delhi_Locality_7,Casual Dining,Mexican; Biryani,17-01-2023,1214,4,12:00,22:00,3342,Zomato Better,Parking; Bar; Dine-in; Dessert Bar; Smoking Area; Outdoor Seating; Vegan Options; WiFi,8,TRUE,TRUE,TRUE
REST000872,Restaurant_872,Delhi,Delhi_Locality_2,Fine Dine,Mediterranean,31-10-2018,2753,2,09:00,23:00,338,Swiggy Better,Dine-in; Parking; Live Music,3,TRUE,TRUE,TRUE
REST000873,Restaurant_873,Delhi,Delhi_Locality_1,Fine Dine,Pan-Asian,14-12-2016,3439,1.9,12:00,22:00,2746,Swiggy Better,Takeaway; Rooftop; Live Music; Outdoor Seating; Private Room; Vegan Options,6,FALSE,FALSE,FALSE
REST000874,Restaurant_874,Delhi,Delhi_Locality_7,Cafe,Seafood,09-03-2023,1163,4.9,10:00,23:00,2080,Swiggy Better,Live Music; AC; Rooftop; Family Friendly; Dessert Bar,5,FALSE,TRUE,FALSE
REST000875,Restaurant_875,Delhi,Delhi_Locality_8,Casual Dining,Vietnamese,31-10-2023,927,5.7,07:00,23:00,3449,Swiggy Better,Alcohol; Dine-in; Vegan Options; AC; Bar; WiFi; Takeaway; Rooftop,8,FALSE,FALSE,TRUE
REST000876,Restaurant_876,Delhi,Delhi_Locality_10,Cloud Kitchen,Korean; Fast Food,18-12-2020,1974,13.2,09:00,23:00,3214,Zomato Better,Live Music; Outdoor Seating; WiFi; Smoking Area; AC; Family Friendly; Private Room; Rooftop,8,TRUE,FALSE,TRUE
REST000877,Restaurant_877,Delhi,Delhi_Locality_14,Casual Dining,Lebanese,25-04-2022,1481,14.3,12:00,22:00,3081,Zomato Better,Alcohol; Outdoor Seating; WiFi; Vegan Options; Family Friendly; Bar; Live Music; Takeaway,8,FALSE,TRUE,TRUE
REST000878,Restaurant_878,Delhi,Delhi_Locality_13,Cafe,Thai,14-12-2021,1613,13.5,12:00,22:00,2140,Swiggy Better,Alcohol; Vegan Options; AC; Family Friendly; Smoking Area,5,TRUE,TRUE,FALSE
REST000879,Restaurant_879,Delhi,Delhi_Locality_4,Food Truck,Bakery,28-02-2026,76,14.7,08:00,23:00,1661,Swiggy Better,Live Music; Private Room; Smoking Area; Vegan Options; Takeaway; Family Friendly,6,TRUE,FALSE,TRUE
REST000880,Restaurant_880,Delhi,Delhi_Locality_3,Cloud Kitchen,Korean,02-12-2021,1625,14.9,08:00,23:00,479,Swiggy Better,Parking; Live Music; Vegan Options; Takeaway,4,TRUE,TRUE,TRUE
REST000881,Restaurant_881,Delhi,Delhi_Locality_1,Casual Dining,Pan-Asian; Korean,13-02-2018,3013,2.1,12:00,22:00,3208,Swiggy Better,Rooftop; Live Music; Dessert Bar; WiFi; Alcohol; Takeaway; Bar; Dine-in,8,FALSE,TRUE,TRUE
REST000882,Restaurant_882,Delhi,Delhi_Locality_7,Fine Dine,Mexican,08-03-2020,2259,1,11:00,22:00,1058,Swiggy Better,Alcohol; Smoking Area; AC; Rooftop,4,TRUE,FALSE,TRUE
REST000883,Restaurant_883,Delhi,Delhi_Locality_2,Cafe,Chinese; Vietnamese,23-05-2025,357,4.1,07:00,22:00,621,Zomato Better,Dessert Bar; Takeaway; Family Friendly; Vegan Options; Private Room; Live Music; Alcohol,7,FALSE,TRUE,FALSE
REST000884,Restaurant_884,Delhi,Delhi_Locality_16,Cloud Kitchen,Italian; Chinese,03-10-2024,589,2.2,08:00,22:00,3621,Zomato Better,Takeaway; Smoking Area; Outdoor Seating; Alcohol; Family Friendly,5,FALSE,FALSE,FALSE
REST000885,Restaurant_885,Delhi,Delhi_Locality_7,Cafe,Chinese; Vietnamese,07-02-2023,1193,14.6,11:00,23:00,1981,Zomato Better,AC; Takeaway; Rooftop; Vegan Options; WiFi; Outdoor Seating; Live Music; Bar,8,TRUE,FALSE,TRUE
REST000886,Restaurant_886,Delhi,Delhi_Locality_11,Fine Dine,Cafe,31-10-2020,2022,3.7,10:00,23:00,240,Swiggy Better,Dine-in; Outdoor Seating; Dessert Bar,3,FALSE,FALSE,TRUE
REST000887,Restaurant_887,Delhi,Delhi_Locality_20,Cafe,Street Food,26-09-2016,3518,10.7,11:00,23:00,1160,Zomato Better,Parking; Dessert Bar; AC; Live Music; Smoking Area; Private Room,6,FALSE,TRUE,TRUE
REST000888,Restaurant_888,Delhi,Delhi_Locality_5,Cloud Kitchen,Lebanese; Street Food,14-05-2023,1097,6.2,12:00,23:00,575,Zomato Better,Private Room; AC; Alcohol,3,FALSE,TRUE,TRUE
REST000889,Restaurant_889,Delhi,Delhi_Locality_4,Cafe,Thai,05-02-2020,2291,13.2,12:00,23:00,44,Zomato Better,Private Room; Rooftop; Dessert Bar; Outdoor Seating; Bar,5,TRUE,TRUE,TRUE
REST000890,Restaurant_890,Delhi,Delhi_Locality_10,Casual Dining,Fast Food,09-01-2017,3413,0.7,10:00,23:00,1167,Swiggy Better,Rooftop; Takeaway; Live Music; Parking; Private Room; Dessert Bar; Smoking Area,7,FALSE,TRUE,FALSE
REST000891,Restaurant_891,Delhi,Delhi_Locality_5,Casual Dining,Mughlai; Street Food,03-12-2022,1259,2.9,11:00,22:00,2664,Swiggy Better,Outdoor Seating; Alcohol; Dine-in,3,TRUE,TRUE,TRUE
REST000892,Restaurant_892,Delhi,Delhi_Locality_8,Food Truck,Seafood; Mughlai,18-12-2021,1609,4.9,09:00,22:00,2541,Swiggy Better,Dessert Bar; Alcohol; Smoking Area,3,TRUE,TRUE,TRUE
REST000893,Restaurant_893,Delhi,Delhi_Locality_1,QSR (Quick Service),Multi-Cuisine; Japanese,31-10-2019,2388,10.3,10:00,22:00,961,Swiggy Better,Rooftop; Parking; Vegan Options; Smoking Area; WiFi; Dine-in,6,FALSE,TRUE,TRUE
REST000894,Restaurant_894,Delhi,Delhi_Locality_2,Cloud Kitchen,Vietnamese; Korean,08-12-2022,1254,10.5,08:00,23:00,1501,Swiggy Better,Parking; Outdoor Seating; Family Friendly; AC; Takeaway; Live Music,6,FALSE,TRUE,TRUE
REST000895,Restaurant_895,Delhi,Delhi_Locality_1,Casual Dining,Pan-Asian,27-11-2023,900,7.9,10:00,23:00,826,Zomato Better,Dessert Bar; Outdoor Seating; Live Music; Bar; Private Room,5,FALSE,TRUE,FALSE
REST000896,Restaurant_896,Delhi,Delhi_Locality_3,Food Truck,North Indian; Desserts,06-03-2023,1166,7.1,09:00,22:00,546,Swiggy Better,Private Room; Family Friendly; Vegan Options; AC,4,TRUE,TRUE,TRUE
REST000897,Restaurant_897,Delhi,Delhi_Locality_7,QSR (Quick Service),Street Food,08-07-2024,676,3.7,11:00,23:00,621,Swiggy Better,Vegan Options; AC; Private Room; Outdoor Seating,4,TRUE,FALSE,TRUE
REST000898,Restaurant_898,Delhi,Delhi_Locality_5,Cloud Kitchen,Seafood; Vietnamese,17-11-2016,3466,12.5,09:00,22:00,138,Zomato Better,Outdoor Seating; Private Room; Parking; Dine-in,4,TRUE,TRUE,TRUE
REST000899,Restaurant_899,Delhi,Delhi_Locality_10,Food Truck,Fast Food,23-01-2022,1573,8.2,09:00,22:00,3394,Zomato Better,Dine-in; Smoking Area; Private Room; Dessert Bar; Rooftop; Outdoor Seating; Parking,7,FALSE,TRUE,TRUE
REST000900,Restaurant_900,Delhi,Delhi_Locality_9,Casual Dining,Mughlai,09-07-2017,3232,10.7,11:00,23:00,292,Zomato Better,Bar; Live Music; Takeaway; AC,4,FALSE,FALSE,TRUE
REST000901,Restaurant_901,Delhi,Delhi_Locality_15,QSR (Quick Service),Mughlai,15-07-2025,304,11.1,08:00,23:00,3461,Swiggy Better,Bar; AC; Parking; Dine-in; Rooftop; Outdoor Seating,6,FALSE,FALSE,TRUE
REST000902,Restaurant_902,Delhi,Delhi_Locality_3,Fine Dine,Korean,08-10-2024,584,12.4,09:00,23:00,2684,Zomato Better,Dessert Bar; Private Room; Family Friendly; Smoking Area; AC; Live Music,6,FALSE,TRUE,TRUE
REST000903,Restaurant_903,Delhi,Delhi_Locality_18,Casual Dining,Biryani,23-12-2016,3430,5.7,07:00,22:00,666,Zomato Better,Dine-in; Smoking Area; Bar,3,TRUE,FALSE,FALSE
REST000904,Restaurant_904,Delhi,Delhi_Locality_5,Casual Dining,Korean; Korean,23-05-2016,3644,13.2,12:00,22:00,2909,Swiggy Better,Dessert Bar; Alcohol; Live Music; Smoking Area; Family Friendly; AC,6,FALSE,TRUE,FALSE
REST000905,Restaurant_905,Delhi,Delhi_Locality_4,Casual Dining,Thai,25-03-2017,3338,1.9,12:00,22:00,1155,Swiggy Better,Family Friendly; Outdoor Seating; WiFi; Parking,4,FALSE,TRUE,TRUE
REST000906,Restaurant_906,Delhi,Delhi_Locality_13,Cloud Kitchen,Pan-Asian; Mughlai,28-12-2021,1599,9.4,09:00,23:00,1712,Zomato Better,Dine-in; AC; Vegan Options; Outdoor Seating; Rooftop,5,FALSE,FALSE,FALSE
REST000907,Restaurant_907,Delhi,Delhi_Locality_14,Fine Dine,Continental; South Indian,14-03-2024,792,11.6,10:00,23:00,3104,Zomato Better,Vegan Options; Takeaway; WiFi; AC,4,FALSE,TRUE,TRUE
REST000908,Restaurant_908,Delhi,Delhi_Locality_18,Casual Dining,Seafood; Street Food,03-01-2023,1228,14.8,12:00,22:00,2854,Zomato Better,Live Music; Smoking Area; Dessert Bar,3,TRUE,TRUE,FALSE
REST000909,Restaurant_909,Delhi,Delhi_Locality_8,Food Truck,Biryani; Continental,20-05-2016,3647,3.3,12:00,22:00,2672,Swiggy Better,Live Music; Dessert Bar; Outdoor Seating; Alcohol; AC; Smoking Area; Dine-in; Takeaway,8,TRUE,TRUE,TRUE
REST000910,Restaurant_910,Delhi,Delhi_Locality_17,Fine Dine,South Indian; Biryani,25-09-2016,3519,4.7,08:00,23:00,1129,Swiggy Better,AC; Family Friendly; Bar; Rooftop; Dessert Bar; Takeaway; Live Music,7,FALSE,TRUE,FALSE
REST000911,Restaurant_911,Delhi,Delhi_Locality_10,Cafe,Biryani,06-01-2023,1225,13.4,11:00,22:00,3620,Swiggy Better,Dine-in; Private Room; Dessert Bar; Smoking Area; Takeaway,5,TRUE,FALSE,FALSE
REST000912,Restaurant_912,Delhi,Delhi_Locality_17,Fine Dine,Multi-Cuisine,01-08-2018,2844,10.9,12:00,22:00,2931,Zomato Better,Live Music; Takeaway; Parking; AC; Bar,5,FALSE,TRUE,TRUE
REST000913,Restaurant_913,Delhi,Delhi_Locality_4,QSR (Quick Service),Bakery,21-07-2024,663,4.5,08:00,23:00,2674,Zomato Better,Takeaway; Family Friendly; Private Room; Alcohol; WiFi; Dine-in,6,TRUE,TRUE,FALSE
REST000914,Restaurant_914,Delhi,Delhi_Locality_20,Cafe,Italian,24-08-2021,1725,8.1,12:00,22:00,2318,Zomato Better,Family Friendly; Parking; Vegan Options; Bar; Alcohol; Live Music,6,TRUE,TRUE,TRUE
REST000915,Restaurant_915,Delhi,Delhi_Locality_11,Cloud Kitchen,South Indian; North Indian,22-11-2018,2731,14.6,08:00,23:00,2226,Zomato Better,Dessert Bar; Vegan Options; Rooftop; Alcohol; Outdoor Seating; WiFi; Smoking Area,7,FALSE,FALSE,TRUE
REST000916,Restaurant_916,Delhi,Delhi_Locality_11,Fine Dine,Street Food; Multi-Cuisine,24-08-2019,2456,8.6,12:00,23:00,302,Zomato Better,Live Music; Outdoor Seating; Family Friendly; Private Room; Rooftop,5,FALSE,FALSE,TRUE
REST000917,Restaurant_917,Delhi,Delhi_Locality_12,QSR (Quick Service),Mughlai,23-05-2017,3279,12.3,07:00,22:00,2938,Zomato Better,Smoking Area; Family Friendly; Outdoor Seating; Bar; Dine-in; Private Room; Live Music,7,TRUE,FALSE,FALSE
REST000918,Restaurant_918,Delhi,Delhi_Locality_4,Cloud Kitchen,Street Food; Italian,19-09-2018,2795,13.2,09:00,22:00,2083,Zomato Better,Bar; Private Room; WiFi; Outdoor Seating,4,TRUE,FALSE,FALSE
REST000919,Restaurant_919,Delhi,Delhi_Locality_12,Cloud Kitchen,Bakery; South Indian,24-01-2023,1207,11.2,12:00,23:00,2010,Swiggy Better,AC; WiFi; Dine-in; Vegan Options; Bar; Smoking Area,6,TRUE,TRUE,FALSE
REST000920,Restaurant_920,Delhi,Delhi_Locality_5,Fine Dine,North Indian; Pan-Asian,22-09-2025,235,2.8,09:00,22:00,3405,Swiggy Better,Bar; Dine-in; Family Friendly; Private Room; Parking; WiFi; Rooftop,7,TRUE,FALSE,TRUE
REST000921,Restaurant_921,Delhi,Delhi_Locality_4,QSR (Quick Service),Multi-Cuisine; Korean,05-08-2020,2109,1.7,07:00,22:00,1376,Swiggy Better,Vegan Options; Family Friendly; Alcohol; Live Music; Bar,5,FALSE,FALSE,TRUE
REST000922,Restaurant_922,Delhi,Delhi_Locality_6,QSR (Quick Service),Multi-Cuisine; Vietnamese,13-03-2022,1524,2.1,10:00,23:00,2366,Zomato Better,Takeaway; Family Friendly; Bar; Outdoor Seating,4,FALSE,FALSE,TRUE
REST000923,Restaurant_923,Delhi,Delhi_Locality_18,Food Truck,Continental,24-02-2023,1176,5.3,11:00,22:00,3545,Swiggy Better,Dine-in; Takeaway; WiFi; Dessert Bar; AC; Smoking Area; Parking; Private Room,8,TRUE,FALSE,TRUE
REST000924,Restaurant_924,Delhi,Delhi_Locality_7,Casual Dining,Multi-Cuisine; Mediterranean,18-02-2018,3008,11.1,12:00,22:00,3630,Swiggy Better,Dine-in; Vegan Options; Smoking Area; Alcohol; Private Room; Dessert Bar; Live Music; Takeaway,8,FALSE,TRUE,TRUE
REST000925,Restaurant_925,Delhi,Delhi_Locality_17,QSR (Quick Service),Japanese; Fast Food,18-09-2024,604,9.8,09:00,23:00,974,Swiggy Better,AC; Takeaway; Live Music; Smoking Area; Bar; Outdoor Seating,6,TRUE,TRUE,TRUE
REST000926,Restaurant_926,Delhi,Delhi_Locality_3,Cafe,Lebanese,17-09-2020,2066,5.6,11:00,23:00,3573,Swiggy Better,Dessert Bar; Alcohol; Live Music; Smoking Area; Rooftop,5,TRUE,FALSE,TRUE
REST000927,Restaurant_927,Delhi,Delhi_Locality_5,Food Truck,Street Food; Seafood,28-11-2018,2725,1.9,07:00,23:00,2424,Zomato Better,Bar; Private Room; Takeaway; Alcohol; Family Friendly; Dessert Bar,6,FALSE,TRUE,TRUE
REST000928,Restaurant_928,Delhi,Delhi_Locality_17,Cloud Kitchen,Cafe,23-05-2024,722,13.6,09:00,22:00,2761,Swiggy Better,Bar; Smoking Area; Live Music; Family Friendly; Dessert Bar; AC; Takeaway,7,FALSE,FALSE,TRUE
REST000929,Restaurant_929,Delhi,Delhi_Locality_20,Food Truck,Lebanese; Japanese,16-12-2025,150,0.5,11:00,22:00,1223,Swiggy Better,Dine-in; Alcohol; Live Music; Private Room; Parking,5,TRUE,FALSE,TRUE
REST000930,Restaurant_930,Delhi,Delhi_Locality_15,Cafe,Seafood,29-08-2025,259,2.1,10:00,23:00,3227,Zomato Better,Dessert Bar; Takeaway; WiFi,3,FALSE,TRUE,FALSE
REST000931,Restaurant_931,Delhi,Delhi_Locality_9,Fine Dine,North Indian; Fast Food,28-07-2025,291,4.4,12:00,22:00,2913,Zomato Better,Takeaway; Bar; Outdoor Seating,3,FALSE,TRUE,FALSE
REST000932,Restaurant_932,Delhi,Delhi_Locality_6,Cafe,South Indian,24-09-2024,598,8.8,10:00,23:00,124,Zomato Better,Dessert Bar; Live Music; Dine-in; Outdoor Seating; WiFi; Bar,6,FALSE,FALSE,FALSE
REST000933,Restaurant_933,Delhi,Delhi_Locality_8,Cafe,Korean,14-06-2023,1066,7.3,12:00,23:00,3276,Swiggy Better,Rooftop; Family Friendly; WiFi; Dine-in; AC; Alcohol; Private Room; Live Music,8,FALSE,FALSE,FALSE
REST000934,Restaurant_934,Delhi,Delhi_Locality_3,Casual Dining,Desserts,25-06-2020,2150,4.6,10:00,23:00,2714,Zomato Better,AC; Dessert Bar; Outdoor Seating; Smoking Area; Family Friendly; Live Music; Bar,7,FALSE,FALSE,FALSE
REST000935,Restaurant_935,Delhi,Delhi_Locality_15,Casual Dining,Continental,18-04-2022,1488,7.4,10:00,22:00,2178,Swiggy Better,Live Music; Private Room; Bar; AC; Vegan Options,5,FALSE,TRUE,TRUE
REST000936,Restaurant_936,Delhi,Delhi_Locality_2,Cafe,Seafood,31-07-2023,1019,5.7,07:00,22:00,2982,Zomato Better,Family Friendly; Smoking Area; Live Music; Bar; Private Room; Outdoor Seating; Parking; WiFi,8,FALSE,TRUE,TRUE
REST000937,Restaurant_937,Delhi,Delhi_Locality_18,Fine Dine,Mexican,01-05-2019,2571,14.9,09:00,22:00,480,Swiggy Better,Vegan Options; WiFi; Rooftop; Dessert Bar; Bar; Live Music,6,TRUE,FALSE,FALSE
REST000938,Restaurant_938,Delhi,Delhi_Locality_4,Casual Dining,Chinese; Italian,13-10-2023,945,2.6,09:00,22:00,2720,Zomato Better,Bar; Dine-in; Alcohol,3,FALSE,FALSE,TRUE
REST000939,Restaurant_939,Delhi,Delhi_Locality_10,Food Truck,Biryani,17-08-2021,1732,5.5,09:00,23:00,358,Swiggy Better,Live Music; Bar; Family Friendly; Private Room; Dine-in; AC; Outdoor Seating; Rooftop,8,TRUE,TRUE,FALSE
REST000940,Restaurant_940,Delhi,Delhi_Locality_13,Casual Dining,Cafe,30-06-2024,684,1.9,08:00,22:00,3484,Swiggy Better,Alcohol; Rooftop; Dessert Bar,3,FALSE,FALSE,TRUE
REST000941,Restaurant_941,Delhi,Delhi_Locality_19,Food Truck,Vietnamese; Mexican,26-09-2023,962,3.9,10:00,22:00,2501,Swiggy Better,Smoking Area; Dessert Bar; Bar; Rooftop,4,FALSE,FALSE,TRUE
REST000942,Restaurant_942,Delhi,Delhi_Locality_8,Casual Dining,Bakery,26-03-2022,1511,12.5,11:00,22:00,2205,Zomato Better,Outdoor Seating; Rooftop; Bar; Live Music; Takeaway; Private Room; WiFi,7,TRUE,FALSE,FALSE
REST000943,Restaurant_943,Delhi,Delhi_Locality_20,Cloud Kitchen,Mediterranean,11-11-2020,2011,9.3,12:00,23:00,481,Zomato Better,Smoking Area; Dine-in; Dessert Bar,3,TRUE,FALSE,TRUE
REST000944,Restaurant_944,Delhi,Delhi_Locality_1,Cafe,Lebanese,02-02-2018,3024,6.4,11:00,22:00,2828,Swiggy Better,Private Room; AC; Outdoor Seating,3,TRUE,TRUE,FALSE
REST000945,Restaurant_945,Delhi,Delhi_Locality_4,Casual Dining,Vietnamese,20-03-2023,1152,9.1,10:00,22:00,1038,Swiggy Better,WiFi; Parking; Vegan Options; Bar; Rooftop; Takeaway; Private Room; Live Music,8,TRUE,FALSE,FALSE
REST000946,Restaurant_946,Delhi,Delhi_Locality_1,Fine Dine,North Indian; Fast Food,24-03-2023,1148,2.4,10:00,22:00,2676,Zomato Better,Dessert Bar; Rooftop; Dine-in; WiFi,4,TRUE,TRUE,FALSE
REST000947,Restaurant_947,Delhi,Delhi_Locality_3,Cafe,Street Food; Seafood,30-06-2024,684,8.3,08:00,22:00,2993,Swiggy Better,Live Music; WiFi; AC; Dine-in,4,TRUE,FALSE,TRUE
REST000948,Restaurant_948,Delhi,Delhi_Locality_18,Fine Dine,Italian,26-06-2021,1784,3,08:00,22:00,3290,Swiggy Better,Bar; Family Friendly; Live Music; Smoking Area; AC; Vegan Options; Dine-in; Private Room,8,FALSE,FALSE,FALSE
REST000949,Restaurant_949,Delhi,Delhi_Locality_12,Casual Dining,South Indian,17-09-2017,3162,2.4,12:00,22:00,1082,Swiggy Better,Parking; Takeaway; Outdoor Seating; Live Music; Family Friendly; Dine-in; Alcohol,7,FALSE,TRUE,TRUE
REST000950,Restaurant_950,Delhi,Delhi_Locality_10,Food Truck,Chinese; Lebanese,03-02-2025,466,5.7,10:00,23:00,1518,Swiggy Better,Private Room; AC; Live Music; Vegan Options,4,FALSE,FALSE,TRUE
REST000951,Restaurant_951,Delhi,Delhi_Locality_15,Cafe,Mediterranean; Mediterranean,17-02-2018,3009,8.4,09:00,23:00,133,Zomato Better,AC; Takeaway; WiFi; Rooftop; Smoking Area; Dessert Bar; Outdoor Seating; Family Friendly,8,FALSE,TRUE,TRUE
REST000952,Restaurant_952,Delhi,Delhi_Locality_3,Fine Dine,Seafood; Italian,16-01-2026,119,12.2,07:00,23:00,1734,Zomato Better,Dine-in; Private Room; WiFi; AC; Parking; Bar,6,FALSE,FALSE,TRUE
REST000953,Restaurant_953,Delhi,Delhi_Locality_8,Cloud Kitchen,Japanese,29-04-2023,1112,0.5,11:00,22:00,1169,Zomato Better,Dessert Bar; Outdoor Seating; Family Friendly; Dine-in; AC; Parking; Live Music; WiFi,8,TRUE,TRUE,TRUE
REST000954,Restaurant_954,Delhi,Delhi_Locality_4,Cloud Kitchen,Biryani,04-02-2023,1196,1.7,08:00,22:00,1880,Zomato Better,Parking; Dessert Bar; Family Friendly; Alcohol; Vegan Options; Bar,6,FALSE,FALSE,FALSE
REST000955,Restaurant_955,Delhi,Delhi_Locality_6,Food Truck,Vietnamese,17-08-2016,3558,14,07:00,23:00,582,Zomato Better,Family Friendly; Live Music; Dessert Bar,3,FALSE,FALSE,TRUE
REST000956,Restaurant_956,Delhi,Delhi_Locality_4,Fine Dine,Mexican,19-06-2018,2887,2.9,09:00,23:00,1918,Zomato Better,Private Room; Bar; Smoking Area; Vegan Options; Dessert Bar; Rooftop; Dine-in,7,FALSE,TRUE,TRUE
REST000957,Restaurant_957,Delhi,Delhi_Locality_16,Fine Dine,Bakery; North Indian,27-07-2023,1023,1.6,09:00,22:00,2052,Swiggy Better,Private Room; Alcohol; Parking; WiFi; Vegan Options; Dine-in; Dessert Bar,7,FALSE,TRUE,FALSE
REST000958,Restaurant_958,Delhi,Delhi_Locality_12,Cafe,Fast Food; Seafood,21-03-2017,3342,8,11:00,22:00,1393,Zomato Better,Smoking Area; Parking; Rooftop; Private Room,4,TRUE,FALSE,FALSE
REST000959,Restaurant_959,Delhi,Delhi_Locality_11,Fine Dine,Vietnamese; Fast Food,01-09-2023,987,8.6,07:00,23:00,3626,Swiggy Better,Takeaway; Private Room; Live Music; Bar; Alcohol,5,FALSE,FALSE,TRUE
REST000960,Restaurant_960,Delhi,Delhi_Locality_2,QSR (Quick Service),Mediterranean,08-08-2022,1376,9.2,10:00,23:00,65,Zomato Better,Dine-in; Alcohol; Bar; Vegan Options; Rooftop; Outdoor Seating; Takeaway; Family Friendly,8,FALSE,TRUE,TRUE
REST000961,Restaurant_961,Delhi,Delhi_Locality_3,Cloud Kitchen,Mediterranean,27-07-2018,2849,13.2,11:00,23:00,913,Zomato Better,Dessert Bar; Outdoor Seating; Smoking Area; Private Room,4,FALSE,TRUE,TRUE
REST000962,Restaurant_962,Delhi,Delhi_Locality_6,Fine Dine,Mexican; Cafe,04-09-2021,1714,11.1,09:00,23:00,1807,Swiggy Better,Dessert Bar; Dine-in; Outdoor Seating; Bar; WiFi; Live Music; Parking; Private Room,8,FALSE,FALSE,FALSE
REST000963,Restaurant_963,Delhi,Delhi_Locality_17,Cafe,Chinese,18-11-2016,3465,6.7,09:00,23:00,296,Zomato Better,Parking; WiFi; Dessert Bar,3,TRUE,FALSE,FALSE
REST000964,Restaurant_964,Delhi,Delhi_Locality_17,Fine Dine,Biryani; South Indian,01-09-2023,987,13.7,10:00,22:00,763,Swiggy Better,Outdoor Seating; Live Music; Family Friendly; AC; Bar; Dessert Bar; Vegan Options; Smoking Area,8,TRUE,FALSE,TRUE
REST000965,Restaurant_965,Delhi,Delhi_Locality_9,Food Truck,Mediterranean,27-05-2023,1084,1.8,12:00,22:00,297,Swiggy Better,AC; Live Music; Private Room; WiFi; Dessert Bar,5,TRUE,TRUE,TRUE
REST000966,Restaurant_966,Delhi,Delhi_Locality_17,Cloud Kitchen,Pan-Asian,16-06-2024,698,6,09:00,22:00,2537,Zomato Better,Dine-in; Family Friendly; WiFi; Live Music; Parking,5,TRUE,FALSE,FALSE
REST000967,Restaurant_967,Delhi,Delhi_Locality_1,Food Truck,Desserts; Multi-Cuisine,17-03-2023,1155,4.1,11:00,23:00,1778,Zomato Better,Rooftop; Vegan Options; Parking; WiFi; Outdoor Seating; Alcohol; Private Room,7,FALSE,TRUE,FALSE
REST000968,Restaurant_968,Delhi,Delhi_Locality_13,Cafe,Vietnamese; Biryani,20-05-2025,360,8,10:00,23:00,1806,Zomato Better,Takeaway; Private Room; WiFi,3,FALSE,TRUE,TRUE
